374,238,1154.20,167.75,61.94,228.72,1,-1,-1,-1
374,237,1007.25,241.20,127.10,435.95,1,-1,-1,-1
375,237,1015.70,245.93,116.06,430.43,1,-1,-1,-1
376,237,1017.21,244.70,102.40,448.67,1,-1,-1,-1
377,237,1016.30,244.00,102.17,449.52,1,-1,-1,-1
378,237,1012.73,245.10,118.99,447.24,1,-1,-1,-1
379,237,950.13,304.05,160.53,494.60,1,-1,-1,-1
380,237,748.93,348.07,208.92,532.02,1,-1,-1,-1
381,237,629.58,388.28,226.33,559.01,1,-1,-1,-1
382,237,546.41,438.33,276.98,575.57,1,-1,-1,-1
383,237,843.56,481.92,292.48,597.12,1,-1,-1,-1
391,238,1177.35,166.88,68.97,234.05,1,-1,-1,-1
404,238,819.73,147.40,131.27,279.33,1,-1,-1,-1
412,238,928.81,155.58,119.76,251.34,1,-1,-1,-1
415,238,1154.31,166.34,101.11,280.05,1,-1,-1,-1
416,238,970.42,221.73,136.68,356.39,1,-1,-1,-1
417,238,728.24,302.61,187.22,439.29,1,-1,-1,-1
418,238,473.45,489.35,272.48,588.28,1,-1,-1,-1
438,239,878.98,148.73,130.27,253.30,1,-1,-1,-1
458,239,1167.38,144.66,89.96,307.03,1,-1,-1,-1
459,239,1079.26,186.91,120.21,371.76,1,-1,-1,-1
460,239,1086.46,233.44,139.96,437.62,1,-1,-1,-1
461,239,1159.06,275.81,143.29,525.31,1,-1,-1,-1
462,239,1137.29,287.44,162.14,513.99,1,-1,-1,-1
463,239,1201.79,252.84,173.56,509.44,1,-1,-1,-1
464,239,1075.07,279.22,155.58,539.31,1,-1,-1,-1
465,239,1045.76,341.75,252.78,585.04,1,-1,-1,-1
466,239,1353.59,446.76,261.89,630.91,1,-1,-1,-1
467,239,1262.78,400.81,258.51,655.43,1,-1,-1,-1
468,239,1063.83,203.60,159.31,419.76,1,-1,-1,-1
487,239,936.24,136.61,108.84,247.86,1,-1,-1,-1
503,239,993.87,232.72,126.41,380.92,1,-1,-1,-1
504,239,1172.56,167.02,104.93,280.21,1,-1,-1,-1
508,239,1173.79,194.49,95.10,246.24,1,-1,-1,-1
509,239,1110.28,244.72,121.15,304.66,1,-1,-1,-1
510,239,1144.42,304.23,214.43,457.91,1,-1,-1,-1
511,239,1134.38,310.32,208.32,450.65,1,-1,-1,-1
512,239,1150.83,292.57,199.04,473.00,1,-1,-1,-1
513,239,1134.57,294.18,209.72,463.95,1,-1,-1,-1
516,239,1175.50,414.63,206.57,495.15,1,-1,-1,-1
517,239,1156.27,514.56,441.93,564.41,1,-1,-1,-1
518,239,1154.46,543.99,332.74,534.09,1,-1,-1,-1
530,240,1120.36,179.67,112.13,286.62,1,-1,-1,-1
531,240,1123.73,237.12,160.20,384.21,1,-1,-1,-1
532,240,1157.57,349.11,204.85,534.93,1,-1,-1,-1
534,240,1224.39,297.21,157.05,420.01,1,-1,-1,-1
538,240,1127.09,157.59,85.22,253.75,1,-1,-1,-1
556,241,81.15,922.88,299.67,156.30,1,-1,-1,-1
566,242,844.87,172.91,140.78,271.04,1,-1,-1,-1
592,243,204.59,757.46,322.84,321.05,1,-1,-1,-1
593,243,296.30,640.09,316.40,438.91,1,-1,-1,-1
596,243,428.14,753.96,329.95,324.24,1,-1,-1,-1
597,243,621.18,492.91,246.63,585.61,1,-1,-1,-1
598,243,472.01,527.52,293.41,548.83,1,-1,-1,-1
599,243,269.45,794.22,353.49,284.80,1,-1,-1,-1
604,243,322.71,743.38,337.31,335.46,1,-1,-1,-1
605,243,560.53,491.85,246.97,587.23,1,-1,-1,-1
606,243,626.45,373.30,202.35,532.75,1,-1,-1,-1
607,244,1192.42,165.53,81.43,219.15,1,-1,-1,-1
607,243,693.14,295.22,157.89,430.41,1,-1,-1,-1
608,243,707.92,291.05,165.43,435.32,1,-1,-1,-1
609,244,1234.24,143.88,54.62,250.05,1,-1,-1,-1
609,243,662.91,302.95,132.68,443.73,1,-1,-1,-1
610,244,840.49,160.04,149.16,255.96,1,-1,-1,-1
610,243,653.86,340.39,178.25,457.97,1,-1,-1,-1
611,243,558.79,445.56,225.77,609.71,1,-1,-1,-1
612,243,356.09,660.03,331.02,418.75,1,-1,-1,-1
619,243,310.72,668.01,303.98,411.00,1,-1,-1,-1
620,243,599.50,451.76,213.25,597.18,1,-1,-1,-1
621,243,716.57,326.34,176.28,496.61,1,-1,-1,-1
622,243,769.12,269.12,139.16,406.72,1,-1,-1,-1
623,243,823.56,219.03,109.74,328.85,1,-1,-1,-1
624,243,822.54,223.01,115.16,320.21,1,-1,-1,-1
625,243,787.77,251.65,145.92,392.70,1,-1,-1,-1
626,243,674.93,319.12,197.66,457.28,1,-1,-1,-1
627,243,598.39,366.63,191.67,508.48,1,-1,-1,-1
628,243,571.51,368.08,220.98,507.51,1,-1,-1,-1
629,243,585.20,404.28,213.80,521.48,1,-1,-1,-1
630,243,519.29,511.41,288.35,567.55,1,-1,-1,-1
631,243,272.13,789.68,372.46,286.67,1,-1,-1,-1
634,243,171.77,769.13,309.36,308.94,1,-1,-1,-1
635,243,429.25,503.53,265.94,576.06,1,-1,-1,-1
636,243,629.46,358.19,191.95,502.85,1,-1,-1,-1
637,243,716.64,270.23,151.65,400.02,1,-1,-1,-1
638,243,764.01,247.11,145.00,377.90,1,-1,-1,-1
639,243,725.52,306.92,169.06,453.58,1,-1,-1,-1
640,243,590.70,410.50,212.68,533.43,1,-1,-1,-1
641,243,404.79,592.26,335.27,485.37,1,-1,-1,-1
642,243,326.58,717.07,336.46,361.05,1,-1,-1,-1
643,243,312.81,724.58,341.39,353.86,1,-1,-1,-1
647,243,70.49,958.26,231.04,122.24,1,-1,-1,-1
649,245,569.59,529.04,193.63,550.05,1,-1,-1,-1
650,245,482.07,553.33,283.22,524.65,1,-1,-1,-1
651,245,239.59,901.55,316.76,173.40,1,-1,-1,-1
659,245,176.16,838.69,186.07,239.95,1,-1,-1,-1
660,245,464.42,531.36,276.78,548.13,1,-1,-1,-1
661,245,617.00,381.50,168.70,512.56,1,-1,-1,-1
662,245,599.50,434.66,202.71,524.22,1,-1,-1,-1
663,245,375.72,642.42,258.19,438.02,1,-1,-1,-1
675,245,150.88,885.18,180.29,193.43,1,-1,-1,-1
676,245,373.55,567.91,349.05,538.09,1,-1,-1,-1
677,245,548.07,419.85,186.47,533.37,1,-1,-1,-1
678,245,661.33,314.97,139.02,462.78,1,-1,-1,-1
679,245,715.47,261.79,144.69,378.34,1,-1,-1,-1
680,245,728.77,258.12,131.82,381.67,1,-1,-1,-1
681,245,729.15,255.19,130.58,384.26,1,-1,-1,-1
682,245,729.01,257.86,131.24,381.94,1,-1,-1,-1
683,245,786.70,260.04,130.16,386.23,1,-1,-1,-1
684,245,732.79,282.24,110.93,411.77,1,-1,-1,-1
685,245,622.51,359.18,180.01,504.91,1,-1,-1,-1
686,245,555.34,413.62,192.12,544.09,1,-1,-1,-1
687,245,550.15,422.93,198.33,533.57,1,-1,-1,-1
688,246,1055.07,397.07,231.08,649.10,1,-1,-1,-1
688,247,1281.92,367.51,209.07,655.81,1,-1,-1,-1
688,245,449.01,527.26,208.23,552.98,1,-1,-1,-1
689,247,1105.32,237.95,158.17,489.37,1,-1,-1,-1
689,245,208.33,804.44,260.57,278.49,1,-1,-1,-1
690,247,1083.09,175.32,121.47,365.66,1,-1,-1,-1
691,247,926.26,147.02,92.29,285.72,1,-1,-1,-1
694,245,188.07,872.89,257.43,206.11,1,-1,-1,-1
695,245,231.23,829.74,210.18,247.96,1,-1,-1,-1
696,245,232.69,829.16,218.51,249.43,1,-1,-1,-1
697,245,236.25,842.90,209.41,236.41,1,-1,-1,-1
698,245,217.71,742.76,293.24,337.66,1,-1,-1,-1
699,245,479.24,483.67,252.99,597.94,1,-1,-1,-1
700,245,651.45,346.85,176.44,493.34,1,-1,-1,-1
701,245,729.74,287.49,145.59,429.45,1,-1,-1,-1
702,245,760.13,300.33,133.16,428.10,1,-1,-1,-1
704,245,579.83,407.42,187.64,545.68,1,-1,-1,-1
705,245,513.92,522.40,281.11,556.58,1,-1,-1,-1
706,247,952.28,151.76,154.69,263.81,1,-1,-1,-1
706,245,693.42,351.86,185.45,506.09,1,-1,-1,-1
707,245,824.73,252.74,126.28,384.45,1,-1,-1,-1
708,245,976.70,192.11,91.53,299.02,1,-1,-1,-1
709,247,1142.02,171.53,88.12,271.23,1,-1,-1,-1
710,245,1146.92,171.93,86.13,271.02,1,-1,-1,-1
711,247,1142.64,173.63,93.60,269.08,1,-1,-1,-1
712,247,1144.84,173.67,91.16,269.86,1,-1,-1,-1
713,247,1144.04,173.48,89.74,269.22,1,-1,-1,-1
714,247,1148.31,170.16,82.22,272.43,1,-1,-1,-1
715,247,1142.61,173.40,90.51,269.43,1,-1,-1,-1
716,247,1146.23,170.21,82.13,272.56,1,-1,-1,-1
717,247,1143.28,174.33,90.31,267.48,1,-1,-1,-1
718,247,1146.27,171.00,84.42,271.36,1,-1,-1,-1
720,247,1146.28,170.66,84.46,272.01,1,-1,-1,-1
721,247,1144.89,172.86,89.79,268.71,1,-1,-1,-1
722,247,1209.62,170.90,63.88,260.22,1,-1,-1,-1
735,247,959.96,154.81,141.05,253.90,1,-1,-1,-1
753,247,899.11,155.17,140.59,255.18,1,-1,-1,-1
760,248,1405.58,523.28,229.46,541.07,1,-1,-1,-1
761,247,917.20,358.67,175.27,453.39,1,-1,-1,-1
762,247,871.51,233.91,107.10,300.52,1,-1,-1,-1
809,249,1161.22,161.72,73.04,243.14,1,-1,-1,-1
810,249,845.62,174.94,90.98,244.00,1,-1,-1,-1
834,250,1223.44,140.13,50.09,259.36,1,-1,-1,-1
835,250,1077.76,186.47,111.99,272.97,1,-1,-1,-1
836,250,1100.89,249.90,209.49,417.46,1,-1,-1,-1
837,250,1140.96,278.82,117.55,380.16,1,-1,-1,-1
838,251,1022.85,252.38,170.95,508.08,1,-1,-1,-1
838,250,1104.97,268.47,118.45,381.39,1,-1,-1,-1
839,251,1015.84,254.97,180.22,503.73,1,-1,-1,-1
839,250,1093.35,269.20,132.60,379.33,1,-1,-1,-1
840,251,1005.83,258.05,190.65,501.35,1,-1,-1,-1
840,250,1085.34,273.30,134.67,375.85,1,-1,-1,-1
841,251,1006.85,257.35,175.24,501.67,1,-1,-1,-1
841,250,1087.85,259.52,120.83,390.47,1,-1,-1,-1
842,251,1004.32,257.82,173.87,501.03,1,-1,-1,-1
842,250,1087.00,258.95,116.41,391.01,1,-1,-1,-1
843,251,954.37,317.56,179.71,548.57,1,-1,-1,-1
843,250,1119.95,299.82,151.51,367.98,1,-1,-1,-1
844,251,1281.67,473.00,250.47,557.69,1,-1,-1,-1
874,252,978.51,176.19,103.18,287.14,1,-1,-1,-1
875,252,1090.13,225.68,136.33,392.86,1,-1,-1,-1
876,252,1203.47,273.55,168.64,435.50,1,-1,-1,-1
877,252,1161.45,260.03,154.29,450.96,1,-1,-1,-1
878,252,1159.72,260.83,155.99,450.76,1,-1,-1,-1
879,252,1161.63,262.58,153.34,448.63,1,-1,-1,-1
880,252,1161.21,263.10,157.32,448.29,1,-1,-1,-1
881,252,1145.04,320.00,168.05,392.01,1,-1,-1,-1
882,252,1104.19,270.59,185.95,440.69,1,-1,-1,-1
883,252,1222.34,429.94,198.78,577.31,1,-1,-1,-1
912,253,1071.43,138.47,99.26,280.78,1,-1,-1,-1
922,253,1119.20,123.43,67.97,268.14,1,-1,-1,-1
923,253,924.75,125.44,102.01,249.29,1,-1,-1,-1
924,253,904.62,122.88,64.90,255.38,1,-1,-1,-1
925,253,907.98,124.05,60.63,253.94,1,-1,-1,-1
926,253,916.50,126.82,83.67,246.87,1,-1,-1,-1
927,254,1079.10,159.23,96.03,237.77,1,-1,-1,-1
927,253,975.74,125.97,71.28,256.86,1,-1,-1,-1
928,254,1208.70,134.20,85.60,253.75,1,-1,-1,-1
928,253,1143.37,120.86,71.91,253.29,1,-1,-1,-1
929,253,1209.55,158.42,63.09,237.98,1,-1,-1,-1
930,253,1204.59,156.65,65.36,239.21,1,-1,-1,-1
931,253,1193.33,155.82,72.44,239.90,1,-1,-1,-1
932,253,1151.58,147.92,61.25,222.10,1,-1,-1,-1
933,253,1159.92,148.53,78.61,220.89,1,-1,-1,-1
934,253,1161.28,148.94,77.29,220.63,1,-1,-1,-1
935,253,1160.77,149.59,78.52,219.96,1,-1,-1,-1
936,253,1160.05,149.91,79.60,219.77,1,-1,-1,-1
937,253,1161.26,148.93,77.25,220.26,1,-1,-1,-1
938,253,1161.43,147.78,77.21,221.47,1,-1,-1,-1
939,255,1221.98,115.96,55.05,214.49,1,-1,-1,-1
939,253,1161.76,148.82,76.46,220.68,1,-1,-1,-1
940,255,1219.53,117.36,66.66,212.68,1,-1,-1,-1
940,253,1160.10,148.66,78.52,221.18,1,-1,-1,-1
941,253,1159.93,148.46,78.13,221.13,1,-1,-1,-1
942,255,1216.19,116.57,70.20,213.99,1,-1,-1,-1
942,253,1160.26,148.47,77.93,221.10,1,-1,-1,-1
943,255,1216.99,117.86,69.01,209.44,1,-1,-1,-1
943,253,1160.52,148.93,77.40,221.80,1,-1,-1,-1
944,255,1208.20,118.87,71.23,203.90,1,-1,-1,-1
944,253,1152.89,151.04,69.18,217.22,1,-1,-1,-1
945,255,1215.78,118.94,64.45,207.52,1,-1,-1,-1
945,253,1131.06,147.18,81.02,220.10,1,-1,-1,-1
946,255,1223.35,120.16,64.70,209.94,1,-1,-1,-1
946,253,1124.01,148.32,88.98,217.39,1,-1,-1,-1
947,255,1226.68,146.74,56.05,182.89,1,-1,-1,-1
947,253,1131.68,148.35,76.86,216.48,1,-1,-1,-1
948,255,1238.20,118.38,50.09,214.16,1,-1,-1,-1
948,253,1133.32,147.14,76.80,217.90,1,-1,-1,-1
949,255,1234.25,117.14,53.38,226.93,1,-1,-1,-1
949,253,1134.36,147.31,73.36,217.75,1,-1,-1,-1
950,255,1235.23,117.40,51.70,239.30,1,-1,-1,-1
950,253,1134.66,146.69,72.64,218.21,1,-1,-1,-1
951,255,1234.09,132.84,51.19,227.99,1,-1,-1,-1
951,253,1133.62,147.48,74.25,217.52,1,-1,-1,-1
952,255,1234.01,137.75,49.93,220.59,1,-1,-1,-1
952,253,1134.10,147.09,74.71,218.16,1,-1,-1,-1
953,255,1235.76,131.11,49.44,227.77,1,-1,-1,-1
953,253,1134.53,146.97,73.05,218.75,1,-1,-1,-1
954,255,1234.71,140.38,48.76,218.60,1,-1,-1,-1
954,253,1134.40,147.27,72.44,218.33,1,-1,-1,-1
955,255,1234.21,141.32,49.21,217.36,1,-1,-1,-1
955,253,1137.51,148.49,75.46,216.79,1,-1,-1,-1
956,255,1234.00,143.20,49.69,217.01,1,-1,-1,-1
956,253,1135.61,147.57,73.62,217.87,1,-1,-1,-1
957,255,1234.97,142.33,48.11,215.90,1,-1,-1,-1
957,253,1134.00,147.28,72.28,218.24,1,-1,-1,-1
958,255,1237.93,139.92,47.44,219.24,1,-1,-1,-1
958,253,1134.68,147.25,72.97,218.19,1,-1,-1,-1
959,255,1235.47,124.76,48.93,234.22,1,-1,-1,-1
959,253,1134.66,148.43,70.93,217.03,1,-1,-1,-1
960,255,1236.12,118.58,50.83,240.66,1,-1,-1,-1
960,253,1135.68,147.39,72.53,217.76,1,-1,-1,-1
961,255,1236.23,118.74,51.42,240.17,1,-1,-1,-1
961,253,1134.86,145.86,73.12,219.57,1,-1,-1,-1
962,255,1236.55,118.92,51.25,239.14,1,-1,-1,-1
962,253,1136.99,146.92,74.88,218.89,1,-1,-1,-1
963,255,1235.82,118.73,52.32,239.95,1,-1,-1,-1
963,253,1137.45,147.13,71.24,218.64,1,-1,-1,-1
964,255,1234.95,127.34,53.05,234.80,1,-1,-1,-1
964,253,1137.48,147.21,69.50,218.97,1,-1,-1,-1
965,255,1235.66,130.74,52.60,229.39,1,-1,-1,-1
965,253,1138.45,147.20,66.94,217.99,1,-1,-1,-1
966,253,1139.05,147.10,67.99,217.72,1,-1,-1,-1
967,255,1233.15,116.02,47.51,234.01,1,-1,-1,-1
967,253,1137.62,146.71,67.59,219.07,1,-1,-1,-1
968,255,1238.56,125.23,51.05,227.90,1,-1,-1,-1
968,253,1138.73,147.07,77.08,219.85,1,-1,-1,-1
969,255,1228.32,117.50,61.09,235.29,1,-1,-1,-1
969,253,1139.07,147.88,73.67,217.97,1,-1,-1,-1
970,255,1227.14,117.71,65.79,233.92,1,-1,-1,-1
970,253,1139.34,146.53,71.88,219.36,1,-1,-1,-1
971,255,1227.23,117.05,66.68,248.02,1,-1,-1,-1
971,253,1134.87,146.54,70.50,219.66,1,-1,-1,-1
972,255,1227.37,116.49,67.36,251.29,1,-1,-1,-1
972,253,1135.46,148.46,71.08,217.53,1,-1,-1,-1
973,255,1226.77,115.74,73.41,248.02,1,-1,-1,-1
973,253,1135.23,148.70,75.75,217.02,1,-1,-1,-1
974,255,1225.54,117.90,68.56,245.33,1,-1,-1,-1
974,253,1136.88,147.58,72.92,218.27,1,-1,-1,-1
975,255,1223.27,117.62,67.68,240.72,1,-1,-1,-1
975,253,1137.01,147.46,72.96,218.35,1,-1,-1,-1
976,255,1221.26,122.37,68.31,234.31,1,-1,-1,-1
976,253,1137.29,147.83,72.88,217.90,1,-1,-1,-1
977,255,1222.21,118.92,69.91,233.27,1,-1,-1,-1
977,253,1136.73,147.03,71.27,218.52,1,-1,-1,-1
978,255,1221.77,118.35,72.99,225.24,1,-1,-1,-1
978,253,1136.61,146.97,70.39,218.76,1,-1,-1,-1
979,255,1222.16,117.27,74.75,227.35,1,-1,-1,-1
979,253,1137.71,147.58,71.31,218.06,1,-1,-1,-1
980,255,1220.93,118.76,74.94,221.37,1,-1,-1,-1
980,253,1137.69,147.63,71.24,218.04,1,-1,-1,-1
981,255,1221.82,118.36,73.23,220.56,1,-1,-1,-1
981,253,1135.61,148.37,71.07,217.48,1,-1,-1,-1
982,255,1221.35,120.10,64.73,223.47,1,-1,-1,-1
982,253,1136.50,147.16,68.79,218.38,1,-1,-1,-1
983,255,1221.13,117.13,65.18,222.37,1,-1,-1,-1
983,253,1137.60,147.29,71.77,218.11,1,-1,-1,-1
984,255,1221.12,117.10,70.60,221.88,1,-1,-1,-1
984,253,1137.22,147.57,72.59,218.05,1,-1,-1,-1
985,255,1220.73,117.00,74.18,227.43,1,-1,-1,-1
985,253,1136.66,147.72,72.33,218.00,1,-1,-1,-1
986,255,1218.95,117.76,75.62,228.85,1,-1,-1,-1
986,253,1134.76,147.10,74.22,219.24,1,-1,-1,-1
987,255,1220.03,118.64,70.94,233.34,1,-1,-1,-1
987,253,1134.53,148.38,70.41,217.54,1,-1,-1,-1
988,255,1218.17,118.28,69.13,219.49,1,-1,-1,-1
988,253,1135.49,148.00,70.52,218.22,1,-1,-1,-1
989,255,1219.11,116.39,68.96,223.01,1,-1,-1,-1
989,253,1135.12,148.04,73.09,217.90,1,-1,-1,-1
990,255,1226.06,129.22,67.17,230.61,1,-1,-1,-1
990,253,1135.32,148.60,79.92,217.01,1,-1,-1,-1
991,255,1224.19,115.67,67.28,234.19,1,-1,-1,-1
991,253,1135.56,148.44,71.89,217.68,1,-1,-1,-1
992,255,1224.90,116.04,66.91,247.27,1,-1,-1,-1
992,253,1135.20,148.19,70.05,218.07,1,-1,-1,-1
993,255,1221.16,119.34,68.37,244.33,1,-1,-1,-1
993,253,1136.26,148.58,70.93,217.23,1,-1,-1,-1
994,255,1221.51,115.43,68.63,249.96,1,-1,-1,-1
994,253,1135.98,147.86,70.63,218.33,1,-1,-1,-1
995,255,1223.13,117.74,67.90,241.47,1,-1,-1,-1
995,253,1136.41,148.24,72.57,217.58,1,-1,-1,-1
996,255,1224.89,117.66,69.46,238.39,1,-1,-1,-1
996,253,1136.54,147.79,70.88,218.11,1,-1,-1,-1
997,255,1224.17,116.80,71.33,237.89,1,-1,-1,-1
997,253,1135.68,147.24,70.27,218.39,1,-1,-1,-1
998,255,1224.03,116.49,72.01,241.78,1,-1,-1,-1
998,253,1135.38,146.61,79.54,219.38,1,-1,-1,-1
999,255,1222.64,117.24,71.86,240.56,1,-1,-1,-1
999,253,1143.19,148.73,73.79,219.26,1,-1,-1,-1
1000,255,1220.31,116.48,71.50,237.15,1,-1,-1,-1
1000,253,1144.99,149.17,71.87,219.89,1,-1,-1,-1
1001,255,1220.81,118.59,71.29,225.51,1,-1,-1,-1
1001,253,1145.24,147.78,70.64,221.11,1,-1,-1,-1
1002,255,1220.99,117.29,69.51,221.33,1,-1,-1,-1
1002,253,1144.71,148.60,71.40,220.00,1,-1,-1,-1
1003,255,1221.75,116.98,72.06,222.49,1,-1,-1,-1
1003,253,1145.47,149.23,69.72,219.21,1,-1,-1,-1
1004,255,1218.65,120.49,72.58,244.43,1,-1,-1,-1
1004,253,1145.94,148.50,69.85,220.24,1,-1,-1,-1
1005,255,1220.18,119.16,72.32,241.46,1,-1,-1,-1
1005,253,1144.83,149.21,71.54,219.33,1,-1,-1,-1
1006,255,1221.53,117.34,77.06,250.04,1,-1,-1,-1
1006,253,1144.43,149.51,72.02,219.05,1,-1,-1,-1
1007,255,1220.33,119.03,76.59,244.65,1,-1,-1,-1
1007,253,1142.13,150.72,74.59,218.07,1,-1,-1,-1
1008,255,1219.45,119.18,80.35,249.58,1,-1,-1,-1
1008,253,1143.86,150.71,73.57,218.13,1,-1,-1,-1
1009,255,1215.01,117.90,83.68,242.16,1,-1,-1,-1
1009,253,1141.29,149.45,77.51,218.36,1,-1,-1,-1
1010,255,1216.84,114.67,77.68,242.74,1,-1,-1,-1
1010,253,1143.12,147.61,76.67,220.52,1,-1,-1,-1
1011,255,1217.17,114.25,72.53,241.05,1,-1,-1,-1
1011,253,1143.91,148.87,74.72,218.97,1,-1,-1,-1
1012,255,1216.99,113.51,69.20,241.62,1,-1,-1,-1
1012,253,1143.41,148.98,73.24,219.56,1,-1,-1,-1
1013,255,1216.66,114.50,65.92,240.63,1,-1,-1,-1
1013,253,1143.07,147.78,73.01,220.77,1,-1,-1,-1
1014,255,1214.86,114.34,63.92,240.73,1,-1,-1,-1
1014,253,1143.13,147.83,72.83,220.70,1,-1,-1,-1
1015,255,1215.81,114.23,62.96,237.63,1,-1,-1,-1
1015,253,1142.65,149.61,73.34,218.91,1,-1,-1,-1
1016,255,1212.60,115.70,65.29,235.77,1,-1,-1,-1
1016,253,1152.97,150.27,65.29,218.15,1,-1,-1,-1
1017,255,1215.45,114.02,63.22,238.50,1,-1,-1,-1
1017,253,1159.36,151.82,67.53,226.22,1,-1,-1,-1
1018,255,1213.87,114.33,66.59,235.06,1,-1,-1,-1
1018,253,1133.30,149.59,87.13,227.93,1,-1,-1,-1
1019,255,1213.84,115.58,66.02,236.05,1,-1,-1,-1
1019,253,1135.37,148.92,85.42,228.89,1,-1,-1,-1
1020,255,1213.40,115.53,67.01,238.64,1,-1,-1,-1
1020,253,1141.79,148.72,84.40,228.49,1,-1,-1,-1
1021,255,1212.46,116.45,67.20,239.85,1,-1,-1,-1
1021,253,1142.82,147.78,79.71,229.58,1,-1,-1,-1
1022,255,1213.24,115.35,67.09,241.58,1,-1,-1,-1
1022,253,1142.86,148.01,78.30,229.34,1,-1,-1,-1
1023,255,1208.49,115.65,72.24,240.70,1,-1,-1,-1
1023,253,1144.38,147.00,81.64,230.25,1,-1,-1,-1
1024,255,1211.58,116.02,69.42,240.43,1,-1,-1,-1
1024,253,1141.86,150.36,77.98,227.30,1,-1,-1,-1
1025,255,1212.59,115.70,72.03,238.33,1,-1,-1,-1
1025,253,1138.54,148.61,81.84,228.82,1,-1,-1,-1
1026,255,1224.13,134.42,56.54,222.99,1,-1,-1,-1
1026,253,1198.70,155.05,63.44,225.29,1,-1,-1,-1
1057,256,935.27,147.19,132.95,257.08,1,-1,-1,-1
1091,257,881.81,154.98,97.69,258.99,1,-1,-1,-1
1119,258,1145.24,155.15,124.05,244.48,1,-1,-1,-1
1120,258,1003.67,161.16,123.32,290.00,1,-1,-1,-1
1121,258,905.85,160.66,121.16,262.07,1,-1,-1,-1
1127,258,956.03,190.07,96.21,286.64,1,-1,-1,-1
1128,259,1129.00,291.19,249.65,422.27,1,-1,-1,-1
1128,258,1041.15,218.89,143.47,387.68,1,-1,-1,-1
1129,259,1178.13,381.71,217.13,520.65,1,-1,-1,-1
1129,258,1011.66,275.10,152.88,485.26,1,-1,-1,-1
1130,259,1222.56,468.17,256.97,592.20,1,-1,-1,-1
1130,258,981.31,307.71,164.31,507.95,1,-1,-1,-1
1131,259,1029.13,434.31,186.81,540.98,1,-1,-1,-1
1131,258,967.86,307.11,153.88,509.05,1,-1,-1,-1
